joint,values,upper,Sample_Name,OTU,signif
Trioza_subvexa-SV542_Gemmata,-11.10234380124176,-11.047126105690412,Trioza_subvexa,SV542_Gemmata,0
Trioza_dacrydii-SV542_Gemmata,-12.416896255790615,-12.363191460054795,Trioza_dacrydii,SV542_Gemmata,0
Trioza_obscura-SV542_Gemmata,-14.236892190779843,-14.185908178353005,Trioza_obscura,SV542_Gemmata,1
Trioza_sp_A-SV542_Gemmata,-11.747079823798884,-11.685620633403301,Trioza_sp_A,SV542_Gemmata,0
Trioza_sp_D-SV542_Gemmata,-11.165280633707951,-11.118903395386416,Trioza_sp_D,SV542_Gemmata,0
Trioza_sp_A-SV543_Gemmata,-11.876391739859455,-11.818614431429918,Trioza_sp_A,SV543_Gemmata,0
Trioza_sp_D-SV543_Gemmata,-11.433594695596938,-11.383735347468013,Trioza_sp_D,SV543_Gemmata,0
Trioza_dacrydii-SV547_o__Chlamydiales,-12.337399763761066,-12.301049256170655,Trioza_dacrydii,SV547_o__Chlamydiales,0
Trioza_sp_A-SV547_o__Chlamydiales,-10.579958730798483,-10.541919929436325,Trioza_sp_A,SV547_o__Chlamydiales,0
Trioza_sp_D-SV547_o__Chlamydiales,-10.280972779621662,-10.246304642673232,Trioza_sp_D,SV547_o__Chlamydiales,0
Trioza_bifida-SV548_f__cvE6,-11.51382773677029,-11.475689121663004,Trioza_bifida,SV548_f__cvE6,0
Trioza_colorata-SV548_f__cvE6,-13.220100963006713,-13.182646710402958,Trioza_colorata,SV548_f__cvE6,0
Trioza_discariae-SV548_f__cvE6,-11.04153437446481,-11.003627134107617,Trioza_discariae,SV548_f__cvE6,0
Trioza_vitreoradiata-SV548_f__cvE6,-10.495523710846376,-10.454527918681933,Trioza_vitreoradiata,SV548_f__cvE6,0
Trioza_irregularis-SV548_f__cvE6,-10.440374196159198,-10.403160330999627,Trioza_irregularis,SV548_f__cvE6,0
Trioza_PRICES_VALLEY-SV548_f__cvE6,-16.76446020821441,-16.717822832792795,Trioza_PRICES_VALLEY,SV548_f__cvE6,1
Trioza_panacis-SV551_d__Bacteria,-12.555855913936881,-12.497407797094532,Trioza_panacis,SV551_d__Bacteria,0
Trioza_adventicia-SV552_p__SAR324_clade(Marine_g,-34.60248543919319,-34.51831651336575,Trioza_adventicia,SV552_p__SAR324_clade(Marine_g,1
Trioza_bifida-SV552_p__SAR324_clade(Marine_g,-13.43059328890706,-13.367148423746071,Trioza_bifida,SV552_p__SAR324_clade(Marine_g,0
Trioza_discariae-SV552_p__SAR324_clade(Marine_g,-12.933555139708144,-12.868421081869952,Trioza_discariae,SV552_p__SAR324_clade(Marine_g,0
Trioza_vitreoradiata-SV552_p__SAR324_clade(Marine_g,-10.9213872924665,-10.86259146501102,Trioza_vitreoradiata,SV552_p__SAR324_clade(Marine_g,0
Trioza_fasciata-SV552_p__SAR324_clade(Marine_g,-14.56921378419992,-14.492900802348595,Trioza_fasciata,SV552_p__SAR324_clade(Marine_g,1
Trioza_irregularis-SV552_p__SAR324_clade(Marine_g,-12.245547130290396,-12.179643480416827,Trioza_irregularis,SV552_p__SAR324_clade(Marine_g,0
Trioza_sp_C-SV552_p__SAR324_clade(Marine_g,-12.702244412479613,-12.643345585979027,Trioza_sp_C,SV552_p__SAR324_clade(Marine_g,0
Trioza_panacis-SV552_p__SAR324_clade(Marine_g,-12.482919183427205,-12.426734039280145,Trioza_panacis,SV552_p__SAR324_clade(Marine_g,0
Trioza_PRICES_VALLEY-SV552_p__SAR324_clade(Marine_g,-15.556783571928904,-15.487862935745119,Trioza_PRICES_VALLEY,SV552_p__SAR324_clade(Marine_g,1
Trioza_curta-SV554_Pajaroellobacter,-33.11470524683097,-33.0105915177097,Trioza_curta,SV554_Pajaroellobacter,1
Trioza_BRENDA_MAY-SV554_Pajaroellobacter,-11.819992520312459,-11.766577493955237,Trioza_BRENDA_MAY,SV554_Pajaroellobacter,0
Trioza_subvexa-SV554_Pajaroellobacter,-10.851116210258795,-10.80628949864439,Trioza_subvexa,SV554_Pajaroellobacter,0
Trioza_OMAHUTA-SV554_Pajaroellobacter,-12.615210030942793,-12.562502962900387,Trioza_OMAHUTA,SV554_Pajaroellobacter,0
Trioza_sp_B-SV554_Pajaroellobacter,-11.454936635382705,-11.41101248341176,Trioza_sp_B,SV554_Pajaroellobacter,0
Trioza_compressa-SV554_Pajaroellobacter,-11.89441138995894,-11.846935616139406,Trioza_compressa,SV554_Pajaroellobacter,0
Trioza_dacrydii-SV554_Pajaroellobacter,-11.081889366953403,-11.026078081415175,Trioza_dacrydii,SV554_Pajaroellobacter,0
Trioza_obscura-SV554_Pajaroellobacter,-15.067707017097398,-14.998736048117339,Trioza_obscura,SV554_Pajaroellobacter,1
Trioza_FORTROSE-SV554_Pajaroellobacter,-11.993322995188416,-11.939074984846634,Trioza_FORTROSE,SV554_Pajaroellobacter,0
Trioza_sp_A-SV554_Pajaroellobacter,-11.710266016322063,-11.65931829011098,Trioza_sp_A,SV554_Pajaroellobacter,0
Trioza_sp_D-SV554_Pajaroellobacter,-11.982731546432568,-11.912894510201468,Trioza_sp_D,SV554_Pajaroellobacter,0
Trioza_irregularis-SV554_Pajaroellobacter,-13.621584390163964,-13.53470600137367,Trioza_irregularis,SV554_Pajaroellobacter,0
Trioza_MASSEY-SV554_Pajaroellobacter,-17.399415224883086,-17.346636392244832,Trioza_MASSEY,SV554_Pajaroellobacter,1
Trioza_discariae-SV555_Pajaroellobacter,-13.626506903246929,-13.550009489739072,Trioza_discariae,SV555_Pajaroellobacter,0
Trioza_curta-SV556_P3OB_42,-35.11442923591052,-34.98040188451897,Trioza_curta,SV556_P3OB_42,1
Trioza_dacrydii-SV556_P3OB_42,-12.447885108765183,-12.370974508986325,Trioza_dacrydii,SV556_P3OB_42,0
Trioza_obscura-SV556_P3OB_42,-15.403841209405863,-15.302708728958414,Trioza_obscura,SV556_P3OB_42,1
Trioza_sp_A-SV556_P3OB_42,-12.395840746165863,-12.318822388334228,Trioza_sp_A,SV556_P3OB_42,0
Trioza_PRICES_VALLEY-SV558_Bdellovibrio,-17.970886543557228,-17.92348681865594,Trioza_PRICES_VALLEY,SV558_Bdellovibrio,1
Trioza_sp_B-SV560_Hyphomicrobium,-11.600998640701896,-11.549447647096317,Trioza_sp_B,SV560_Hyphomicrobium,0
Trioza_dacrydii-SV560_Hyphomicrobium,-12.399316322673172,-12.331623839172122,Trioza_dacrydii,SV560_Hyphomicrobium,0
Trioza_sp_C-SV560_Hyphomicrobium,-12.293600403485144,-12.243704721240931,Trioza_sp_C,SV560_Hyphomicrobium,0
Trioza_PRICES_VALLEY-SV560_Hyphomicrobium,-16.795217724223814,-16.717065635814187,Trioza_PRICES_VALLEY,SV560_Hyphomicrobium,1
Trioza_FORTROSE-SV561_Pedomicrobium,-12.186457693915536,-12.140473246297258,Trioza_FORTROSE,SV561_Pedomicrobium,0
Trioza_PRICES_VALLEY-SV561_Pedomicrobium,-16.6905679202035,-16.614457698405737,Trioza_PRICES_VALLEY,SV561_Pedomicrobium,1
Trioza_adventicia-SV562_o__Rhizobiales,-33.180907186552794,-33.11361534519358,Trioza_adventicia,SV562_o__Rhizobiales,1
Trioza_doryphora-SV562_o__Rhizobiales,-11.252981923211385,-11.224879476793983,Trioza_doryphora,SV562_o__Rhizobiales,0
Trioza_subacuta-SV562_o__Rhizobiales,-11.312422498202421,-11.283833578391326,Trioza_subacuta,SV562_o__Rhizobiales,0
Trioza_bifida-SV562_o__Rhizobiales,-11.600432684385922,-11.548159586039553,Trioza_bifida,SV562_o__Rhizobiales,0
Trioza_acuta_B-SV562_o__Rhizobiales,-12.785214437372604,-12.737700192775867,Trioza_acuta_B,SV562_o__Rhizobiales,0
Trioza_decurvata-SV562_o__Rhizobiales,-12.817316718747508,-12.760044687193428,Trioza_decurvata,SV562_o__Rhizobiales,0
Trioza_colorata-SV562_o__Rhizobiales,-13.006840782835633,-12.93806435954698,Trioza_colorata,SV562_o__Rhizobiales,0
Trioza_dacrydii-SV562_o__Rhizobiales,-12.122897421974985,-12.074084155223439,Trioza_dacrydii,SV562_o__Rhizobiales,0
Trioza_falcata-SV562_o__Rhizobiales,-12.45270952972881,-12.41075259971735,Trioza_falcata,SV562_o__Rhizobiales,0
Trioza_discariae-SV562_o__Rhizobiales,-11.712528844499413,-11.66858105513187,Trioza_discariae,SV562_o__Rhizobiales,0
Trioza_emarginata-SV562_o__Rhizobiales,-11.79020348016516,-11.745374293756726,Trioza_emarginata,SV562_o__Rhizobiales,0
Trioza_hebicola-SV562_o__Rhizobiales,-11.624447371359846,-11.585861099631755,Trioza_hebicola,SV562_o__Rhizobiales,0
Trioza_sp_A-SV562_o__Rhizobiales,-10.64243897889482,-10.602431678886521,Trioza_sp_A,SV562_o__Rhizobiales,0
Trioza_vitreoradiata-SV562_o__Rhizobiales,-10.296625205886176,-10.249922210795125,Trioza_vitreoradiata,SV562_o__Rhizobiales,0
Trioza_fasciata-SV562_o__Rhizobiales,-12.81558585773404,-12.765399834025791,Trioza_fasciata,SV562_o__Rhizobiales,0
Trioza_irregularis-SV562_o__Rhizobiales,-10.915973227966239,-10.882209899272135,Trioza_irregularis,SV562_o__Rhizobiales,0
Trioza_sp_C-SV562_o__Rhizobiales,-11.114488825768857,-11.069895057513968,Trioza_sp_C,SV562_o__Rhizobiales,0
Trioza_panacis-SV562_o__Rhizobiales,-10.588124040445337,-10.546359093632299,Trioza_panacis,SV562_o__Rhizobiales,0
Trioza_PRICES_VALLEY-SV562_o__Rhizobiales,-16.60524623512636,-16.54431631455558,Trioza_PRICES_VALLEY,SV562_o__Rhizobiales,1
Trioza_dacrydii-SV565_c__Alphaproteobacteria,-12.058004186525983,-12.009576546443448,Trioza_dacrydii,SV565_c__Alphaproteobacteria,0
Trioza_sp_A-SV565_c__Alphaproteobacteria,-10.669704347119918,-10.629426447816565,Trioza_sp_A,SV565_c__Alphaproteobacteria,0
Trioza_sp_C-SV565_c__Alphaproteobacteria,-11.20728940585755,-11.163259238750664,Trioza_sp_C,SV565_c__Alphaproteobacteria,0
Trioza_PRICES_VALLEY-SV565_c__Alphaproteobacteria,-16.568743554303598,-16.508065183860907,Trioza_PRICES_VALLEY,SV565_c__Alphaproteobacteria,1
Trioza_curta-SV566_f__Xanthobacteraceae,-31.106501344380142,-30.99472540773881,Trioza_curta,SV566_f__Xanthobacteraceae,1
Trioza_decurvata-SV566_f__Xanthobacteraceae,-13.500992117763818,-13.441041408668038,Trioza_decurvata,SV566_f__Xanthobacteraceae,0
Trioza_colorata-SV566_f__Xanthobacteraceae,-13.160436192177928,-13.0891200196481,Trioza_colorata,SV566_f__Xanthobacteraceae,0
Trioza_dacrydii-SV566_f__Xanthobacteraceae,-12.545514724525473,-12.489098945112042,Trioza_dacrydii,SV566_f__Xanthobacteraceae,0
Trioza_discariae-SV566_f__Xanthobacteraceae,-11.983277929675486,-11.923063773909954,Trioza_discariae,SV566_f__Xanthobacteraceae,0
Trioza_sp_A-SV566_f__Xanthobacteraceae,-10.888000078688473,-10.83299065053072,Trioza_sp_A,SV566_f__Xanthobacteraceae,0
Trioza_vitreoradiata-SV566_f__Xanthobacteraceae,-10.422663062306452,-10.363147629721995,Trioza_vitreoradiata,SV566_f__Xanthobacteraceae,0
Trioza_sp_D-SV566_f__Xanthobacteraceae,-11.578645440337128,-11.486044937093315,Trioza_sp_D,SV566_f__Xanthobacteraceae,0
Trioza_fasciata-SV566_f__Xanthobacteraceae,-13.012815872868375,-12.95764296079676,Trioza_fasciata,SV566_f__Xanthobacteraceae,0
Trioza_irregularis-SV566_f__Xanthobacteraceae,-11.585720863385715,-11.54441424492829,Trioza_irregularis,SV566_f__Xanthobacteraceae,0
Trioza_sp_C-SV566_f__Xanthobacteraceae,-11.823645664725536,-11.774498456398339,Trioza_sp_C,SV566_f__Xanthobacteraceae,0
Trioza_panacis-SV566_f__Xanthobacteraceae,-10.989430778589801,-10.940546156088363,Trioza_panacis,SV566_f__Xanthobacteraceae,0
Trioza_PRICES_VALLEY-SV566_f__Xanthobacteraceae,-16.76580882466832,-16.6943582973792,Trioza_PRICES_VALLEY,SV566_f__Xanthobacteraceae,1
Trioza_bifida-SV567_f__Xanthobacteraceae,-12.131930609671425,-12.081384585114085,Trioza_bifida,SV567_f__Xanthobacteraceae,0
Trioza_adventicia-SV568_f__Xanthobacteraceae,-33.08481913467369,-33.01638538146722,Trioza_adventicia,SV568_f__Xanthobacteraceae,1
Trioza_curta-SV568_f__Xanthobacteraceae,-31.368427439120644,-31.279858530407758,Trioza_curta,SV568_f__Xanthobacteraceae,1
Trioza_bifida-SV568_f__Xanthobacteraceae,-12.151308496565052,-12.100512116802346,Trioza_bifida,SV568_f__Xanthobacteraceae,0
Trioza_colorata-SV568_f__Xanthobacteraceae,-13.034060188254095,-12.968180344656805,Trioza_colorata,SV568_f__Xanthobacteraceae,0
Trioza_dacrydii-SV568_f__Xanthobacteraceae,-12.17511171982481,-12.125579033443943,Trioza_dacrydii,SV568_f__Xanthobacteraceae,0
Trioza_obscura-SV568_f__Xanthobacteraceae,-12.883144584658474,-12.834613634944898,Trioza_obscura,SV568_f__Xanthobacteraceae,0
Trioza_FORTROSE-SV568_f__Xanthobacteraceae,-11.759055413764578,-11.712191566680895,Trioza_FORTROSE,SV568_f__Xanthobacteraceae,0
Trioza_discariae-SV568_f__Xanthobacteraceae,-11.88085530310176,-11.830275085031817,Trioza_discariae,SV568_f__Xanthobacteraceae,0
Trioza_sp_A-SV568_f__Xanthobacteraceae,-10.61976255343955,-10.577672423813182,Trioza_sp_A,SV568_f__Xanthobacteraceae,0
Trioza_sp_D-SV568_f__Xanthobacteraceae,-11.305947972222214,-11.239099944526457,Trioza_sp_D,SV568_f__Xanthobacteraceae,0
Trioza_irregularis-SV568_f__Xanthobacteraceae,-11.374357690617526,-11.336056142563683,Trioza_irregularis,SV568_f__Xanthobacteraceae,0
Trioza_PRICES_VALLEY-SV568_f__Xanthobacteraceae,-16.516506602649983,-16.46350715610993,Trioza_PRICES_VALLEY,SV568_f__Xanthobacteraceae,1
Trioza_curta-SV569_f__Xanthobacteraceae,-31.375756995540318,-31.290447238026836,Trioza_curta,SV569_f__Xanthobacteraceae,1
Trioza_BRENDA_MAY-SV569_f__Xanthobacteraceae,-11.590841815851967,-11.558248835475913,Trioza_BRENDA_MAY,SV569_f__Xanthobacteraceae,0
Trioza_subvexa-SV569_f__Xanthobacteraceae,-11.09086875527626,-11.064043919784284,Trioza_subvexa,SV569_f__Xanthobacteraceae,0
Trioza_OMAHUTA-SV569_f__Xanthobacteraceae,-11.764872305147579,-11.72505218652813,Trioza_OMAHUTA,SV569_f__Xanthobacteraceae,0
Trioza_sp_B-SV569_f__Xanthobacteraceae,-11.067897346524338,-11.026478105412622,Trioza_sp_B,SV569_f__Xanthobacteraceae,0
Trioza_gourlayi-SV569_f__Xanthobacteraceae,-13.003203224227983,-12.953798817146124,Trioza_gourlayi,SV569_f__Xanthobacteraceae,0
Trioza_acuta_B-SV569_f__Xanthobacteraceae,-12.57452772385591,-12.529498271128842,Trioza_acuta_B,SV569_f__Xanthobacteraceae,0
Trioza_dacrydii-SV569_f__Xanthobacteraceae,-12.104065234954318,-12.056644308424199,Trioza_dacrydii,SV569_f__Xanthobacteraceae,0
Trioza_FORTROSE-SV569_f__Xanthobacteraceae,-11.740351899022313,-11.694416120423028,Trioza_FORTROSE,SV569_f__Xanthobacteraceae,0
Trioza_sp_A-SV569_f__Xanthobacteraceae,-10.649406571797819,-10.609880790539531,Trioza_sp_A,SV569_f__Xanthobacteraceae,0
Trioza_sp_D-SV569_f__Xanthobacteraceae,-11.319180295403049,-11.255313955437417,Trioza_sp_D,SV569_f__Xanthobacteraceae,0
Trioza_irregularis-SV569_f__Xanthobacteraceae,-11.330742673255385,-11.292340664510302,Trioza_irregularis,SV569_f__Xanthobacteraceae,0
Trioza_doryphora-SV570_Nitrobacter,-11.595867729261721,-11.564569308149954,Trioza_doryphora,SV570_Nitrobacter,0
Trioza_subacuta-SV570_Nitrobacter,-11.553988784324558,-11.517746944063099,Trioza_subacuta,SV570_Nitrobacter,0
Trioza_bifida-SV570_Nitrobacter,-12.285390548182521,-12.231053490234295,Trioza_bifida,SV570_Nitrobacter,0
Trioza_acuta-SV570_Nitrobacter,-13.628475650172764,-13.552566280155729,Trioza_acuta,SV570_Nitrobacter,0
Trioza_colorata-SV570_Nitrobacter,-13.095643647695317,-13.024504256168496,Trioza_colorata,SV570_Nitrobacter,0
Trioza_emarginata-SV570_Nitrobacter,-12.194449728625935,-12.135360577426926,Trioza_emarginata,SV570_Nitrobacter,0
Trioza_vitreoradiata-SV570_Nitrobacter,-10.333417999157115,-10.274752916490174,Trioza_vitreoradiata,SV570_Nitrobacter,0
Trioza_fasciata-SV570_Nitrobacter,-12.98981155742649,-12.934529681207136,Trioza_fasciata,SV570_Nitrobacter,0
Trioza_irregularis-SV570_Nitrobacter,-11.630054415667075,-11.588875003625716,Trioza_irregularis,SV570_Nitrobacter,0
Trioza_PRICES_VALLEY-SV570_Nitrobacter,-16.745941538748408,-16.676124906252433,Trioza_PRICES_VALLEY,SV570_Nitrobacter,1
Trioza_curta-SV571_Bradyrhizobium,-31.370273652328635,-31.266143901925663,Trioza_curta,SV571_Bradyrhizobium,1
Trioza_sp_B-SV571_Bradyrhizobium,-11.65799744610101,-11.604747175828768,Trioza_sp_B,SV571_Bradyrhizobium,0
Trioza_bifida-SV571_Bradyrhizobium,-12.421843221552077,-12.3704901315605,Trioza_bifida,SV571_Bradyrhizobium,0
Trioza_dacrydii-SV571_Bradyrhizobium,-12.616023718816468,-12.55820828716415,Trioza_dacrydii,SV571_Bradyrhizobium,0
Trioza_discariae-SV571_Bradyrhizobium,-11.498615939875858,-11.438878087855372,Trioza_discariae,SV571_Bradyrhizobium,0
Trioza_vitreoradiata-SV571_Bradyrhizobium,-9.532951811452838,-9.47662743645542,Trioza_vitreoradiata,SV571_Bradyrhizobium,0
Trioza_sp_D-SV571_Bradyrhizobium,-10.981045145086142,-10.898240591437172,Trioza_sp_D,SV571_Bradyrhizobium,0
Trioza_sp_C-SV571_Bradyrhizobium,-11.957449356162337,-11.908972896963505,Trioza_sp_C,SV571_Bradyrhizobium,0
Trioza_PRICES_VALLEY-SV571_Bradyrhizobium,-17.013235856236093,-16.946635679136957,Trioza_PRICES_VALLEY,SV571_Bradyrhizobium,1
Trioza_curta-SV572_Rhodopseudomonas,-31.301805017982723,-31.20439562671311,Trioza_curta,SV572_Rhodopseudomonas,1
Trioza_BRENDA_MAY-SV572_Rhodopseudomonas,-11.846456924648365,-11.816149252320924,Trioza_BRENDA_MAY,SV572_Rhodopseudomonas,0
Trioza_subvexa-SV572_Rhodopseudomonas,-11.515838760595761,-11.487085363804109,Trioza_subvexa,SV572_Rhodopseudomonas,0
Trioza_sp_B-SV572_Rhodopseudomonas,-11.41553185727446,-11.364614471506341,Trioza_sp_B,SV572_Rhodopseudomonas,0
Trioza_compressa-SV572_Rhodopseudomonas,-12.23087857551382,-12.193488602138729,Trioza_compressa,SV572_Rhodopseudomonas,0
Trioza_colorata-SV572_Rhodopseudomonas,-13.004856215833081,-12.934599306736123,Trioza_colorata,SV572_Rhodopseudomonas,0
Trioza_dacrydii-SV572_Rhodopseudomonas,-12.50308281733877,-12.446482703818173,Trioza_dacrydii,SV572_Rhodopseudomonas,0
Trioza_sp_A-SV572_Rhodopseudomonas,-10.264354396712898,-10.215537921576384,Trioza_sp_A,SV572_Rhodopseudomonas,0
Trioza_sp_D-SV572_Rhodopseudomonas,-11.049529178617167,-10.97008275280654,Trioza_sp_D,SV572_Rhodopseudomonas,0
Trioza_irregularis-SV572_Rhodopseudomonas,-11.822600183366887,-11.782325238925443,Trioza_irregularis,SV572_Rhodopseudomonas,0
Trioza_MASSEY-SV572_Rhodopseudomonas,-17.497368115408925,-17.43825459201827,Trioza_MASSEY,SV572_Rhodopseudomonas,1
Trioza_adventicia-SV573_f__Xanthobacteraceae,-32.4870774821354,-32.42433071840409,Trioza_adventicia,SV573_f__Xanthobacteraceae,1
Trioza_curta-SV573_f__Xanthobacteraceae,-31.17400925831776,-31.09363734141505,Trioza_curta,SV573_f__Xanthobacteraceae,1
Trioza_dacrydii-SV573_f__Xanthobacteraceae,-12.731826826116674,-12.681022739285106,Trioza_dacrydii,SV573_f__Xanthobacteraceae,0
Trioza_vitreoradiata-SV573_f__Xanthobacteraceae,-10.558033171816106,-10.507146542754361,Trioza_vitreoradiata,SV573_f__Xanthobacteraceae,0
Trioza_fasciata-SV573_f__Xanthobacteraceae,-12.531715807200337,-12.485619206629098,Trioza_fasciata,SV573_f__Xanthobacteraceae,0
Trioza_irregularis-SV573_f__Xanthobacteraceae,-11.367338881955252,-11.325655871784038,Trioza_irregularis,SV573_f__Xanthobacteraceae,0
Trioza_sp_C-SV573_f__Xanthobacteraceae,-11.517532843159488,-11.47876299682556,Trioza_sp_C,SV573_f__Xanthobacteraceae,0
Trioza_panacis-SV573_f__Xanthobacteraceae,-10.698401367530412,-10.65143386468916,Trioza_panacis,SV573_f__Xanthobacteraceae,0
Trioza_PRICES_VALLEY-SV573_f__Xanthobacteraceae,-16.850387631930584,-16.79349984267755,Trioza_PRICES_VALLEY,SV573_f__Xanthobacteraceae,1
Trioza_adventicia-SV575_Methylobacterium_Methylo,-32.94030800828919,-32.86210987993564,Trioza_adventicia,SV575_Methylobacterium_Methylo,1
Trioza_sp_B-SV577_Methylobacterium_Methylo,-11.464704399394929,-11.405476051267323,Trioza_sp_B,SV577_Methylobacterium_Methylo,0
Trioza_vitreoradiata-SV577_Methylobacterium_Methylo,-10.47780291664773,-10.415222168318268,Trioza_vitreoradiata,SV577_Methylobacterium_Methylo,0
Trioza_irregularis-SV577_Methylobacterium_Methylo,-12.495397996507078,-12.445916953174617,Trioza_irregularis,SV577_Methylobacterium_Methylo,0
Trioza_irregularis-SV578_Methylobacterium_Methylo,-12.222062405354684,-12.174408909866994,Trioza_irregularis,SV578_Methylobacterium_Methylo,0
Trioza_irregularis-SV580_Phreatobacter,-12.13667917739391,-12.089452555370274,Trioza_irregularis,SV580_Phreatobacter,0
Trioza_gourlayi-SV581_1174_901_12,-12.982555060309794,-12.913084835748416,Trioza_gourlayi,SV581_1174_901_12,0
Trioza_colorata-SV581_1174_901_12,-12.890877567493616,-12.81330680501219,Trioza_colorata,SV581_1174_901_12,0
Trioza_curta-SV584_1174_901_12,-30.832725015246236,-30.72139102789045,Trioza_curta,SV584_1174_901_12,1
Trioza_bifida-SV584_1174_901_12,-11.948479146586038,-11.885801145268621,Trioza_bifida,SV584_1174_901_12,0
Trioza_decurvata-SV584_1174_901_12,-13.508993551023256,-13.435403188728845,Trioza_decurvata,SV584_1174_901_12,0
Trioza_FORTROSE-SV584_1174_901_12,-11.764158213634463,-11.718613323882241,Trioza_FORTROSE,SV584_1174_901_12,0
Trioza_dacrydii-SV586_f__Beijerinckiaceae,-11.992530858062468,-11.937210562920384,Trioza_dacrydii,SV586_f__Beijerinckiaceae,0
Trioza_obscura-SV586_f__Beijerinckiaceae,-13.418321771802765,-13.335229400635832,Trioza_obscura,SV586_f__Beijerinckiaceae,0
Trioza_OMAHUTA-SV589_f__Rhizobiaceae,-10.512767770547484,-10.482959707357958,Trioza_OMAHUTA,SV589_f__Rhizobiaceae,0
Trioza_vitreoradiata-SV589_f__Rhizobiaceae,-10.351951107434829,-10.316340001660244,Trioza_vitreoradiata,SV589_f__Rhizobiaceae,0
Trioza_PRICES_VALLEY-SV589_f__Rhizobiaceae,-16.64710751130612,-16.601065862962315,Trioza_PRICES_VALLEY,SV589_f__Rhizobiaceae,1
Trioza_vitreoradiata-SV592_Candidatus_Liberibacter,-9.88528079457538,-9.84741152810036,Trioza_vitreoradiata,SV592_Candidatus_Liberibacter,0
Trioza_BRENDA_MAY-SV593_Candidatus_Liberibacter,-10.580013978421263,-10.549729274556322,Trioza_BRENDA_MAY,SV593_Candidatus_Liberibacter,0
Trioza_bifida-SV594_Caulobacter,-10.422655426527164,-10.315617495240867,Trioza_bifida,SV594_Caulobacter,0
Trioza_colorata-SV594_Caulobacter,-13.850137713227143,-13.747528363062903,Trioza_colorata,SV594_Caulobacter,0
Trioza_vitreoradiata-SV594_Caulobacter,-13.60497185960979,-13.510252182872645,Trioza_vitreoradiata,SV594_Caulobacter,0
Trioza_fasciata-SV594_Caulobacter,-14.161006655892821,-14.058710681490641,Trioza_fasciata,SV594_Caulobacter,0
Trioza_curta-SV596_Caulobacter,-35.29768605036672,-35.186825655156156,Trioza_curta,SV596_Caulobacter,1
Trioza_BRENDA_MAY-SV596_Caulobacter,-11.446947071532005,-11.380123741557659,Trioza_BRENDA_MAY,SV596_Caulobacter,0
Trioza_subvexa-SV596_Caulobacter,-12.032263327517898,-11.953611197629378,Trioza_subvexa,SV596_Caulobacter,0
Trioza_OMAHUTA-SV596_Caulobacter,-11.69780888209308,-11.650306356285228,Trioza_OMAHUTA,SV596_Caulobacter,0
Trioza_sp_B-SV596_Caulobacter,-12.135991550658767,-12.085140619316384,Trioza_sp_B,SV596_Caulobacter,0
Trioza_compressa-SV596_Caulobacter,-11.075849619318214,-11.025503308292876,Trioza_compressa,SV596_Caulobacter,0
Trioza_gourlayi-SV596_Caulobacter,-12.291938642660588,-12.16036984194307,Trioza_gourlayi,SV596_Caulobacter,0
Trioza_colorata-SV596_Caulobacter,-13.71376268121724,-13.616675147179155,Trioza_colorata,SV596_Caulobacter,0
Trioza_dacrydii-SV596_Caulobacter,-12.987309355522125,-12.899379872429037,Trioza_dacrydii,SV596_Caulobacter,0
Trioza_obscura-SV596_Caulobacter,-15.785704361825376,-15.723944864500417,Trioza_obscura,SV596_Caulobacter,1
Trioza_FORTROSE-SV596_Caulobacter,-15.510658623094338,-15.415703414317967,Trioza_FORTROSE,SV596_Caulobacter,1
Trioza_discariae-SV596_Caulobacter,-12.287868900892878,-12.220298241856804,Trioza_discariae,SV596_Caulobacter,0
Trioza_sp_A-SV596_Caulobacter,-12.490902534686871,-12.42437973901421,Trioza_sp_A,SV596_Caulobacter,0
Trioza_sp_D-SV596_Caulobacter,-10.954019651290821,-10.907341358246098,Trioza_sp_D,SV596_Caulobacter,0
Trioza_irregularis-SV596_Caulobacter,-13.403309572864762,-13.31903457156025,Trioza_irregularis,SV596_Caulobacter,0
Trioza_sp_C-SV596_Caulobacter,-13.014402804609729,-12.951623426104652,Trioza_sp_C,SV596_Caulobacter,0
Trioza_MASSEY-SV596_Caulobacter,-19.410919229751066,-19.326808722574327,Trioza_MASSEY,SV596_Caulobacter,1
Trioza_PRICES_VALLEY-SV596_Caulobacter,-17.160319110952422,-17.097120464441755,Trioza_PRICES_VALLEY,SV596_Caulobacter,1
Trioza_bifida-SV599_Brevundimonas,-10.322614279732035,-10.224288717163779,Trioza_bifida,SV599_Brevundimonas,0
Trioza_colorata-SV599_Brevundimonas,-13.614805048701395,-13.52218319211267,Trioza_colorata,SV599_Brevundimonas,0
Trioza_vitreoradiata-SV599_Brevundimonas,-13.27766891117187,-13.190817112913189,Trioza_vitreoradiata,SV599_Brevundimonas,0
Trioza_fasciata-SV599_Brevundimonas,-13.859238309052825,-13.763177731581115,Trioza_fasciata,SV599_Brevundimonas,0
Trioza_curta-SV601_Phenylobacterium,-35.09331421779197,-34.97938654526393,Trioza_curta,SV601_Phenylobacterium,1
Trioza_BRENDA_MAY-SV601_Phenylobacterium,-11.607198947503834,-11.538850306236046,Trioza_BRENDA_MAY,SV601_Phenylobacterium,0
Trioza_subvexa-SV601_Phenylobacterium,-11.892892888459414,-11.820238451063574,Trioza_subvexa,SV601_Phenylobacterium,0
